ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4928057,Imported,Used car,SUV,"40,000 Km",Black,Brown,5-door,8-seat,Petrol	4.6 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," Land cruiser vx 4.6 v8 2020, car has 40,000 miles on the road. Company name issuing 2 billion invoice Option: 360 Camera, Smart Key, Starter Starter, 6D Floor Mats, Heat Insulation Film....✪ Commitment to not selling defective cars, not crashing, not being flooded. ✪ Support installment loans from 70% to 80% of car value at low interest rates✪ Exchange and consign customers' cars✪ Consulting on car valuation to help customers, Experience test driving the car",Toyota,Land Cruiser,2020.0,Toyota Land Cruiser 4.6 V8 2020,4299000000,https://bonbanh.com/xe-toyota-land_cruiser-4.6-v8-2020-4928057
4917790,Imported,Used car,Sedan,"28,000 Km",White,Cream,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"New AUTO LATCH for sale immediately: Toyota Camry 2.5Q, 2020 privately owned, with provincial license plate, running 2.80,000 km. Creamy white color.ACE connects with customers to sell. Thanks! Where is the best price? This will be better. The price is very flexible as long as the car can be drifted.",Toyota,Camry,2020.0,Toyota Camry 2.5Q 2020,1050000000,https://bonbanh.com/xe-toyota-camry-2.5q-2020-4917790
4811545,Imported,Used car,SUV,"10,000 Km",White,Copper,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling a Toyota Cross V SX 2021 with 2022 registration, running 1k miles without running out of gas, excellent car, full zin paint, not a drop of internal paint.Manufacture/Registration: 2021/2022ODO: 10,000 kmZin paint, Interior The interior is according to the new car. Including company inspection and crew nationwide! Long-term commitment and warranty according to the following criteria: 1. The car does not crash or have an accident2. The vehicle is not flooded or flooded 3. Original machinery and gearbox with no defects4. Full legal name transfer documents, no disputes5. No fines6. Standard Km according to vehicleSupport Bank",Toyota,Corolla Cross,2021.0,Toyota Corolla Cross 1.8V 2021,825000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2021-4811545
4895841,Domestic assembly,Used car,Sedan,"58,000 Km",Black,Cream,4-door,5-seat,Petrol	2.5 L, Gasoline,Automatic,FWD - Front-wheel drive,7	L/100Km,"This is the only place that has beautiful cars for my whole family. *** Car type: Camry 2.5 G, black, manufactured 2017, ODO: 58,000km.*** Issued with TSure CERTIFICATE.*** Direct negotiation . *** Fast financial support.*** Test drive the car before Closing.=>>>Commitment to vehicle quality: accident-free, flood-free, original chassis and engine.=> >>Legal commitment: the car is free from disputes, lawsuits, and fines. - Free first maintenance, warranty included with the car, 24/7 rescue.***Specializing in buying, selling - exchanging - signing send - upgrade all types of cars at good prices on the market.***Call Ngoc Mo to receive a beautiful car like DREAM",Toyota,Camry,2017.0,Toyota Camry 2.5G 2017,790000000,https://bonbanh.com/xe-toyota-camry-2.5g-2017-4895841
4806263,Domestic assembly,Used car,Sedan,"60,000 Km",Black,Black,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Altis 2015 1.8G beautiful car with lots of equipment, long registration, tires according to the car, the car is guaranteed to be error-free, has a reverse cam screen, cruise cam, vivid sound system",Toyota,Corolla altis,2015.0,Toyota Corolla altis 1.8G AT 2015,535000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2015-4806263
4920479,Domestic assembly,Used car,Sedan,"37,000 Km",Red,Black,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Family selling Altis 1.8G Manufactured 2021 Odo: 37000 km - Beautiful car, beautiful Binh Duong license plate Vehicle equipment includes: Star/STop, screen, reversing camera, integrated steering wheel control, electric seats, safety airbags , automatic air conditioning, peripheral connections,... and many other amenities. Commitment to original machinery without collision or flooding errors",Toyota,Corolla altis,2021.0,Toyota Corolla altis 1.8G AT 2021 car,685000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2021-4920479
4928211,Domestic assembly,Used car,SUV,"19,000 Km",White,Black,5-door,7-seat,Diesel,Electronic oil injection,Automatic,RFD - Rear-wheel drive,7	L/100Km," 99% new, 100% original paint. Fotuner 2.4 AT 4x2 (Automatic) one diesel engine, year 2021, 2022 mileage, more than 10,000 km, original owner, excellent condition (warranty for entire vehicle from 1 km), if you have any needs, please call me.",Toyota,Fortuner,2021.0,Toyota Fortuner AT 2021,966000000,https://bonbanh.com/xe-toyota-fortuner-at-2021-4928211
4924231,Imported,Used car,Sedan,"5,500 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,7	L/100Km,"NEW ARRIVAL ==> TOYOTA NINH BINH In 2021, if you buy a new one, you have to spend nearly 1.4 million dollars to roll the Camry 2.5Q. Now it's a little more than 1.1 million dollars. You already own a 2021 Camry 2.5Q. Driven 5,500Km - Commitment to quality The vehicle is inspected for 176 Toyota standard items. Genuine Warranty ==> Year 2024 Simple and easy installment payment _ TOYOTA NINH BINH GENUINE USED CAR Phuc Son Industrial Park - Ninh Phuc Commune - Ninh Binh City",Toyota,Camry,2021.0,Toyota Camry 2.5Q 2021,1125000000,https://bonbanh.com/xe-toyota-camry-2.5q-2021-4924231
4649516,Domestic assembly,Used car,Sedan,"90,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km," Family car for sale Toyota Altis 1.8G-2011 with Hanoi license plate, original car. Guaranteed not to be flooded, engine and chassis are original, very nice interior and exterior.",Toyota,Corolla altis,2011.0,Toyota Corolla altis 1.8G AT 2011,390000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2011-4649516
4906774,Imported,Used car,Hatchback,"20,041 Km",White,Black,5-door,5-seat,Petrol	1.2 L,,Automatic,FWD - Front-wheel drive,5	L/100Km," I sell Toyota Wigo .2019.automatic transmission.completely imported car from indonesia.1.2 engine,very fuel efficient car.very nice car and no faults.prime engine rin...etc..if interested please welcome lh",Toyota,Wigo,2019.0,Toyota Wigo 1.2G AT 2019,340000000,https://bonbanh.com/xe-toyota-wigo-1.2g-at-2019-4906774
4846038,Imported,Used car,Sedan,"45,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"I'm selling a Camry 2.5Q manufactured in 2019 with 45,000km run and imported from Thailand. The family car has been used carefully so it's in good condition, the car hasn't crashed, hasn't been flooded, hasn't had any kilometers... The car is fully equipped with accessories: Film stickers, 5D floor covering, headrest screen, dash cam, rain cover, door cup Buy it and just drive, good price when you come see the car in person",Toyota,Camry,2019.0,Toyota Camry 2.5Q 2019,960000000,https://bonbanh.com/xe-toyota-camry-2.5q-2019-4846038
4880357,Domestic assembly,Used car,Sedan,"83,812 Km",Black,Cream,4-door,5-seat,Petrol	2.0 L,Fuel injection,Automatic,FWD - Front-wheel drive,8	L/100Km," Camry 2,0",Toyota,Camry,2014.0,Toyota Camry 2.0E 2014,555000000,https://bonbanh.com/xe-toyota-camry-2.0e-2014-4880357
4837547,Imported,Used car,Hatchback,"82,000 Km",Green,gray,5-door,5-seat,Petrol	1.3 L,,Automatic,FWD - Front-wheel drive,L/100Km,Toyota Yaris 1.3AT imported from Japan. Odo 82000 km. The car is beautiful and sparkling. No. 9 Pham Van Bach - Cau Giay - Hanoi ⚜️ ST auto ⚜️,Toyota,Yaris,2008.0,Toyota Yaris 1.3 AT 2008,270000000,https://bonbanh.com/xe-toyota-yaris-1.3-at-2008-4837547
4904819,Domestic assembly,Used car,Sedan,"60,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Vios E AT produced in 2018Original city license plate 1 owner from new odo zin 6v kmVehicle is committed to quality, supports inspection and testing upon request.Vehicle price is further negotiable",Toyota,Vios,2018.0,Toyota Vios 1.5E CVT 2018,440000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2018-4904819
4910242,Domestic assembly,Used car,SUV,"1,000 Km",White,Black,5-door,7-seat,Petrol	1.5 L,Gasoline,Automatic,FWD - Front-wheel drive,7	L/100Km,"Toyota Veloz top top version. Production late 2022. The car was purchased only 20 days ago, first registered on March 1, 2023. Traveled more than 1,000 km. The car is as new as a factory car. Buying a new car is no different",Toyota,Veloz,2022.0,Toyota Veloz Cross Top 1.5 CVT 2022,670000000,https://bonbanh.com/xe-toyota-veloz-cross-top-1.5-cvt-2022-4910242
4466979,Imported,Used car,Bán tải / Pickup,"79,000 Km",Silver,Black,4-door,5-seat,Diesel	3.0 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Toyota Hilux 3.0 G 4x4 ATManufactured in 2016, Hanoi SeaODO 7v9Very new exterior and interiorVehicle equipped with:-Startop ignition, electric seats, independent 2-zone auto air conditioning, screen, reverse cam, electric mirrors. Guaranteed to be collision free. original chassis mechanical flooding",Toyota,Hilux,2016.0,Toyota Hilux 3.0G 4x4 AT 2016,682000000,https://bonbanh.com/xe-toyota-hilux-3.0g-4x4-at-2016-4466979
4898164,Domestic assembly,Used car,SUV,"90,000 Km",Silver,gray,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," The family is about to receive a new car and needs to sell the used car, the highest quality full version, the car is new because it is rarely used, the owner is selling, notarized right after the transaction, please avoid wasting time with car dealers trying to bargain.",Toyota,Fortuner,2012.0,Toyota Fortuner 2.7V 4x4 AT 2012,449000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2012-4898164
4925890,Imported,Used car,SUV,"88,000 Km",Black,Yellow,4-door,7-seat,Petrol,2.7L,Automatic,FWD - Front-wheel drive,10	L/100Km,"This is an imported American car model with a price range of around 600 but still classy and practical - Toyota Higlander 2.7 SE in black, 4-digit provincial license plate - 1 owner car from new, extremely well maintained - Beautiful and original car , includes standard odo brand check, guaranteed immediate satisfaction when viewing the car - Price is directly negotiable - We accept exchanges of all types of cars Please call or imessage or text me on zalo first. Thank you for viewing the news!",Toyota,Highlander,2010.0,Toyota Highlander 2.7 SE 2010,654000000,https://bonbanh.com/xe-toyota-highlander-2.7-se-2010-4925890
4887464,Domestic assembly,Used car,SUV,"78,000 Km",White,Cream,5-door,8-seat,Petrol	2.7 L,Electronic,Automatic,RFD - Rear-wheel drive,9	L/100Km,"SongAnh AUTO For Sale Toyota Fortuner Sportivo TRD manufactured in 2014. Very rare new car, new tires all over, 40 million plus genuine toys.+ full option:- 6-way electric control seats, original high-quality leather from new- 4G android screen Connected to satellite navigation, dash cam...- xenon bulb lights, fog lights, R17 sports rims...- AUTO 3-zone air conditioning, smart lock with start-upstatstop. etc. - Full-time 4-wheel ABS braking system, electronic balance..+ Please contact directly to drive the experience and receive the best price from the store. Best regards!",Toyota,Fortuner,2014.0,Toyota Fortuner TRD Sportivo 4x2 AT 2014,548000000,https://bonbanh.com/xe-toyota-fortuner-trd-sportivo-4x2-at-2014-4887464
4912103,Imported,Used car,SUV,"16,000 Km",Black,Black,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," Used car Toyota Prado 2.7VX manufactured 2021. Black color with black interior. Rolling 16,000km Interested customers please contact directly for advice. Thank you for reading.",Toyota,Prado,2021.0,Toyota Prado VX 2.7L 2021,2690000000,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-4912103
4857766,Imported,Used car,Sedan,"25,000 Km",White,Cream,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," +++ VEHICLE IS COMMITTED +++ ✓No strong collisions affecting the vehicle structure✓ No hydro shock ✔Original machinery and gearbox✔Electrical system and functions operate normally.✔Profile Legal transparency with no disputes or lawsuits (this is more important than car quality). +++ CUSTOMER ENCOURAGEMENT +++✔ Buy and sell clearly and transparently from the beginning.✔ Think and discuss carefully with relatives, consider financial options before making a deposit.✔ Should check/check company or third party before transaction.",Toyota,Camry,2021.0,Toyota Camry 2.0G 2021,960000000,https://bonbanh.com/xe-toyota-camry-2.0g-2021-4857766
4877674,Domestic assembly,Used car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Altis 2014 1.8 G new form white color with cream interior. Odo: 5v original, 1 owner from the beginning. Vehicle equipped with: Android screen, reversing camera, sensors, integrated steering wheel, electric seats, airbags, automatic air conditioning, electronic balance, ABS, EBD brakes , BA, peripheral connection,... and many other amenities. Beautiful car with Android screen, LED lights, just replaced 4 Michelin tires. Commitment to not selling faulty cars, no crashes, no flooding.✪ Support for installment loans from 70% to 80% of car value at low interest rates✪ Exchange and consignment of customers' cars✪ Consulting on car valuation to help customers, Experience test driving cars at the showroom",Toyota,Corolla altis,2014.0,Toyota Corolla altis 1.8G AT 2014,495000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2014-4877674
4918822,Imported,Used car,SUV,"15,000 Km",Copper,Black,5-door,7-seat,Petrol	3.4 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Selling Land Cruiser Lc 300 model 2023. Bronze brown color with black interior. Genuine vehicle warranty. Commitment to vehicle quality. Interested customers please contact directly for advice. Sincerely read the news.,Toyota,Land Cruiser,2022.0,Toyota Land Cruiser 3.5 V6 2022,5200000000,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2022-4918822
4839191,Domestic assembly,Used car,Sedan,"15,000 Km",Silver,Cream,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km," I sell a 2010 Camry that is as good as a new car, extremely economical and durable, with an unfashionable design.",Toyota,Camry,2010.0,Toyota Camry 2.4G 2010,396000000,https://bonbanh.com/xe-toyota-camry-2.4g-2010-4839191
4920585,Domestic assembly,Used car,Sedan,"450,000 Km",Silver,Brown,4-door,5-seat,Petrol	1.5 L,Xang,Automatic,FWD - Front-wheel drive,6	L/100Km,"Selling a 2020 automatic Vios E with only 45,000 km",Toyota,Vios,2020.0,Toyota Vios 1.5E CVT 2020,435000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2020-4920585
4832339,Domestic assembly,Used car,Sedan,"44,000 Km",Red,Red,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,5	L/100Km," I have the means to change the car so I'm selling it. My family has small children so I drive it very carefully, never open the windows, always run the air conditioner to keep it clean. No smoking. From the very beginning until now, the crab cake has not been cut, it has never been touched or crashed into anything. First car I own so I take very good care of it, 99% beautiful, both inside and outside are very clean, regularly maintained by the company, you can buy it and drive with absolute peace of mind. Includes factory test, inspection comfortable. Date July 2019 Equipped with a 5.5 million ztech screen, trunk lining, door sill covers. Body insurance, registration until July 23",Toyota,Vios,2019.0,Toyota Vios 1.5E CVT 2019,455000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2019-4832339
4903969,Domestic assembly,Used car,SUV,0 Km,White,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," Fortuner 2012 Sportivo 2.7 gasoline engine. The car is fully equipped with amenities: leather seats, integrated steering wheel, cool air conditioning,...If anyone is interested, please contact us for more detailed information.",Toyota,Fortuner,2012.0,Toyota Fortuner TRD Sportivo 4x4 AT 2012,476000000,https://bonbanh.com/xe-toyota-fortuner-trd-sportivo-4x4-at-2012-4903969
4807991,Domestic assembly,Used car,Sedan,"70,000 Km",Black,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km," DETAILED INFORMATION: Features: ✓1. Comprehensively tested 176 technical items; ✓2. Complete and clear legal documents; ✓3. The car did not crash, flood, or violate any fines; ✓4. Newly registered January 2023; ✓5. The owner needs to sell, without intermediaries;",Toyota,Vios,2018.0,Toyota Vios 1.5E CVT 2018,415000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2018-4807991
4848460,Imported,Used car,Bán tải / Pickup,"68,000 Km",Black,Black,4-door,5-seat,Diesel	2.8 L,Electronic spraying,Automatic,4WD - Four-wheel drive (4WD),7	L/100Km," Auto Lam Hung is offering for sale the Toyota Hilux 2.8G 4x4 AT, the highest-end full version, 2-speed automatic diesel engine, manufactured in 2019, 1 owner, very new car, fully guaranteed to be absolutely original! Contact now for more details!",Toyota,Hilux,2019.0,Toyota Hilux 2.8G 4x4 AT 2019,765000000,https://bonbanh.com/xe-toyota-hilux-2.8g-4x4-at-2019-4848460
4879728,Domestic assembly,Used car,Sedan,"11,000 Km",Red,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling red Vios G 2022 with 11,000 kmLh:",Toyota,Vios,2022.0,Toyota Vios G 1.5 CVT 2022,530000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4879728
4557844,Domestic assembly,Used car,Sedan,"54,756 Km",Black,Brown,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"CONTACT NOW TO RECEIVE PRICE BETTER THAN LISTED Camry 2.5Q 2017 new model 2 balls. Beautiful car quality - Fully inspected by the brand_ Manufactured: 2017_ Registered date: October 2017_ Doctor: 51K-236xx_ Legal: Individual WRITTEN COMMITMENT TO CAR QUALITY:_ Beautiful car - no defects, meeting TOYOTA standards✓NO accident | DO NOT flood | ODO standard car quality. ✓The car has been inspected for 176 items and has been cleaned and upgraded at the company. Bringing the BEST products to customers. ✓All cars sold are covered by manufacturer WARRANTY. Free maintenance coupon for oil change for the first 1000km like a NEW car.",Toyota,Camry,2017.0,Toyota Camry 2.5Q 2017,880000000,https://bonbanh.com/xe-toyota-camry-2.5q-2017-4557844
4859237,Domestic assembly,Used car,Crossover,"83,238 Km",Red,Black,5-door,8-seat,Petrol	2.0 L,Electronic,Automatic,RFD - Rear-wheel drive,9	L/100Km," 1-wheel drive gasoline engine- Innova Venturer-Manufactured: 2018-First registration: New Cavet-Color: Red-Doctor: Thu Duc City-83238: 154,467 km-Legal: individual named",Toyota,Innova,2018.0,Toyota Innova 2.0 Venturer 2018,630000000,https://bonbanh.com/xe-toyota-innova-2.0-venturer-2018-4859237
4908666,Domestic assembly,Used car,Sedan,0 Km,Red,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Just bought 5 months ago, need to upgrade red Vios E CVT - automaticFamily car with nice license plate, tax and fee negotiable",Toyota,Vios,2022.0,Toyota Vios E CVT 2022,520000000,https://bonbanh.com/xe-toyota-vios-e-cvt-2022-4908666
4881949,Imported,Used car,Bán tải / Pickup,"48,000 Km",Orange,Black,4-door,5-seat,Diesel	2.8 L,,Automatic,4WD - Four-wheel drive (4WD),9	L/100Km,"Hillux 2.8AT 2-wheel drive 2020 model 2021Personal car, 2-wheel drive automatic Full version: automatic throttle, distance brake, 9-inch DVD screen with JPL speakers...Support for buying and selling cars in installments",Toyota,Hilux,2020.0,Toyota Hilux 2.8L 4x4 AT 2020,860000000,https://bonbanh.com/xe-toyota-hilux-2.8l-4x4-at-2020-4881949
4891473,Imported,Used car,Hatchback,"81,000 Km",Red,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km," I would like to ask for your permission to change the car to sell the E version Yaris with many toys. - Seat covers - Sub - LED headlights + underbody - Mirror surface drying + automatic mirror drop - Automatic door latch - ... 1 owner car made in 2017 2018 female registration Beautiful car, not loaded yet + flooded",Toyota,Yaris,2017.0,Toyota Yaris 1.5E 2017,450000000,https://bonbanh.com/xe-toyota-yaris-1.5e-2017-4891473
4847395,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km," I need to sell Innova 2012 STDPrivate car, injector engine, sturdy chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Innova,2012.0,Toyota Innova 2.0G 2012,345000000,https://bonbanh.com/xe-toyota-innova-2.0g-2012-4847395
4861783,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Camry 2.0E 2017 odo with more than 4k km, 4 original tires with the car, spare tires have not been lowered, private car from the first owner with low mileage, interior and exterior of the car are very new. The car is equipped with: + Electrically adjustable leather seats 2 sides+ Electric glass mirrors+ Luxurious wood grain interior+ CD/AM/MP3/Bluetooth/USB player+ 2-ball lights+ Start/stop ignition+ Automatic air conditioning+ 8-way electric seats+ 360 camera+ Steering wheel with integrated control keys+ The spare tire has not been lowered... along with many other amenities.",Toyota,Camry,2017.0,Toyota Camry 2.0E 2017,695000000,https://bonbanh.com/xe-toyota-camry-2.0e-2017-4861783
4750834,Domestic assembly,Used car,Sedan,"50,000 Km",Take note,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Vios G 2019 automatic transmission 1 owner from new, extremely well kept family car. The national car model is super durable, fuel efficient and has outstanding safety features. ⚜️Guaranteed that the car will not crash, will not be hydro-damaged, will include testing nationwide 698 Tran Phu, Ha Tinh City. ̉ : . .",Toyota,Vios,2019.0,Toyota Vios 1.5G 2019,480000000,https://bonbanh.com/xe-toyota-vios-1.5g-2019-4750834
4917672,Domestic assembly,Used car,Sedan,"68,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,Fi,Automatic,FWD - Front-wheel drive,6	L/100Km, - (E automatic transmission) Nice car with original engine and transmission Price - under 400 See the car,Toyota,Vios,2017.0,Toyota Vios 1.5E CVT 2017,395000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2017-4917672
4884696,Imported,Used car,SUV,"10,800 Km",Black,Cream,5-door,7-seat,Petrol	3.4 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," Selling Land Cruiser Lc 300 model Black color with Odo cream interior 10,888 km Vehicle with genuine warranty Vehicle quality commitment If you are interested, please contact directly for advice. Sincerely read the news.",Toyota,Land Cruiser,2022.0,Toyota Land Cruiser 3.5 V6 2022,4980000000,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2022-4884696
4908335,Domestic assembly,Used car,Sedan,"32,000 Km",Red,gray,4-door,5-seat,Petrol	1.5 L, Gasoline,Automatic,FWD - Front-wheel drive,6	L/100Km,"Hung Vuong auto just arrived Toyota Vios 1.5 G 2022 Car condition Private one owner from the beginning 3.2000 km Electronically balanced Super good durable fuel economy Well maintained and price maintained, elegant Beautiful car extremely well kept Preserved and has 100% manufacturer maintenance history Screen + HD reversing camera Integrated steering wheel control Seat with car seat Hung Vuong Auto commits not to sell the car Accident Flooding Poor quality During use, customers Discovering 3 errors on Hung Vuong Auto, we would like to receive the car back and refund 100% of the money to customers",Toyota,Vios,2022.0,Toyota Vios G 1.5 CVT 2022,530000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4908335
4925889,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol,,Automatic,FWD - Front-wheel drive,L/100Km," Selling a 2013 Toyota car, no complaints about the car, no wrinkles on the seats, original engine numbers. Contact us for more information!",Toyota,Corolla altis,2013.0,Toyota Corolla altis 2013,445000000,https://bonbanh.com/xe-toyota-corolla_altis--2013-4925889
4925135,Domestic assembly,Used car,Sedan,"60,000 Km",Black,Cream,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Camry 2.0E 2016 - Class is forever Advantages: - Long-term use value, brand confirmed in the Vietnamese market - Personal car, one owner from the beginning, very new interior and exterior - City sign should be Transferring your name to Hanoi doesn't cost 20 million - Full options: Electric leather seats, Android screen, Reverse cam, 2 independent zone automatic air conditioning - Durable, smooth engine - Supports installment payments and procedures Simple, fast Customers should note before buying a car: - Price can be negotiated when viewing the car in person - Customers should consider carefully before depositing - Should bring the car to the dealer to check before full payment",Toyota,Camry,2016.0,Toyota Camry 2.0E 2016,650000000,https://bonbanh.com/xe-toyota-camry-2.0e-2016-4925135
4901361,Imported,Used car,Sedan,"850,000 Km",Black,Grey,4-door,5-seat,Petrol	1.6 L,first,Automatic,FWD - Front-wheel drive,6	L/100Km,"Corolla 2011 for sale, private vehicle, mechanical chassis, crash-proof, flooded, full legal documents",Toyota,Corolla,2011.0,Toyota Corolla XLi 1.6 2011,375000000,https://bonbanh.com/xe-toyota-corolla-xli-1.6-2011-4901361
4885672,Imported,Used car,SUV,"25,000 Km",White,Black,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,7	L/100Km,"Toyota Corolla Cross 1.8V 2021 (Made late 2020, Registered 2021, Imported)._ Color White - Black interior._ Female driver takes good care of the car, washes and takes care of it regularly._ Full maintenance history from top in the company._ Interior and exterior are very new, 99% beautiful_ Beautiful license plate in Hanoi. 1 owner from the beginning.⚙️ Full Options:",Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8V 2020,780000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2020-4885672
4858966,Domestic assembly,Used car,Sedan,"90,863 Km",Yellow,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km, For sale toyota vios 2009 G AUTOMATIC TRANSMISSION for 7 seats family car with low mileage and careful maintenance according to genuine standards contact owner free of charge,Toyota,Vios,2009.0,Toyota Vios 1.5G 2009,285000000,https://bonbanh.com/xe-toyota-vios-1.5g-2009-4858966
4882790,Domestic assembly,Used car,Sedan,"6,000 Km",Silver,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,6	L/100Km," My dad has a Toyota Altis made in 2014 and 2015 with automatic transmission. Full version car, not missing any options. The car has airbags, electric mirrors, 4 new tires, original leather seats, Android screen, fuel economy is 6 liters/100km. I'm buying a new car now. If anyone has any questions, please contact me.",Toyota,Corolla altis,2014.0,Toyota Corolla altis 1.8G AT 2014,462000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2014-4882790
4850466,Domestic assembly,Used car,SUV,"96,000 Km",Black,Black,5-door,8-seat,Petrol	2.7 L, Gasoline,Automatic,4WD - Four-wheel drive (4WD),8	L/100Km," Toyota Fortuner 2.7V 2015 AT version 2-wheel drive gasoline engine Fully equipped: genuine leather seats, electric windows, reverse sensor, high-quality leather steering wheel with integrated function keys, cool air conditioning, Android slatop screen Beautiful, excellent car, guaranteed to be original, with regular repairs and maintenance in the company. If you have any needs, please contact us directly to view the car and test drive it.",Toyota,Fortuner,2015.0,Toyota Fortuner 2.7V 4x4 AT 2015,568000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2015-4850466
4818933,Imported,Used car,SUV,"18,000 Km",White,Black,5-door,5-seat,Petrol	1.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Raize 2021 - Registration 2022 - Super Surfing With Installment Car Loan Support - Automatic transmission - Gasoline engine - Manufacture: Indonesia - Color: White - Black - Odo: 18,000 km - Original engine not yet lowered. - Car owner: fish - License plate: province- Selling price: 5xy million- Options: Film stickers, floor lining, touch screen, reversing camera, soundproofing the whole car.- Commitment to no collision, no water damage- Commitment to best price Contact Van's family: Buying Used Cars at High Prices Brothers and sisters connect, ?fresh",Toyota,Raize,2021.0,Toyota Raize G 1.0 CVT 2021,585000000,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2021-4818933
