ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4851932,Imported,Used car,Truck,"12,345 Km",Green,Black,2-door,3-seat,Diesel,Electronic fuel injection,Manual,RFD - Rear-wheel drive,10	L/100Km," I need to sell a hyundai 2.5 ton x beautiful car. No collision. If you are interested, please contact me directly. Thank you.",Hyundai,HD,2005.0,Hyundai HD 65 2005 car,150000000,https://bonbanh.com/xe-hyundai-hd-65-2005-4851932
4827383,Domestic assembly,Used car,Sedan,0 Km,Take note,gray,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,L/100Km," For sale Kia Spectra 2003 Privately. Very good mechanicals, cool air conditioning. Nice interior, good paint. Complete radio screen, 4 cast wheels, new tires Electric mirrors, windows work well .Full function, Registration still intact. The price of a 2-head Sedan is very cheap. Anyone who buys it for family use, running services in the village or commune is too Ok, the price is the same as a new motorbike.",Kia,Spectra,2003.0,Kia Spectra 1.6 MT 2003,55000000,https://bonbanh.com/xe-kia-spectra-1.6-mt-2003-4827383
4473820,Imported,New car,Sedan,0 Km,Grey,Black,4-door,5-seat,Petrol	1.2 L,,Manual,FWD - Front-wheel drive,5	L/100Km,❗❗The car is available for immediate delivery within the month. 50% registration fee bonus Reverse camera comes with the car. 100% lucky draw voucher worth 6 million 8 million 20 million - Contact now to get the best offer - 15 alloy wheels -inch two-tone- Electric rearview mirror- 7-inch touch screen- Remote door lock- Anti-theft key- Electric power steering- 6-way manual driver's seat- Seat belt warning- Anti-lock braking system (ABS) - Electronic brake force distribution system (EBD),Mitsubishi,Attrage,2023.0,Mitsubishi Attrage 1.2 MT 2023,380000000,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2023-4473820
4922662,Domestic assembly,Used car,Van/Minivan,"20,000 Km",Take note,Brown,4-door,16-seat,Diesel	2.2 L,Tubo,Manual,RFD - Rear-wheel drive,9	L/100Km,"Selling a 2007 16-seat Mercedes Spinte car in high quality condition. The machine runs smoothly and strong. Deep air conditioning, 4 brand new tires, decree orange and cruise orange available. Please contact to see the car at Dong Anh Hanoi.",Mercedes Benz,Sprinter,2007.0,Mercedes Benz Sprinter 311 CDI 2.2L 2007,180000000,https://bonbanh.com/xe-mercedes_benz-sprinter-311-cdi-2.2l-2007-4922662
4841787,Domestic assembly,Used car,Crossover,"89,000 Km",Yellow,Sand,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,9	L/100Km," Toyota Innova E 2016 for sale in golden brown color. Family car with owner not in business. Zin intact inside and out. Zin felt seats. Full toys attached to the car. The car is as real as the picture posted, looking forward to welcoming willing buyers",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,370000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4841787
4523571,Domestic assembly,Used car,Van/Minivan,"150,000 Km",Silver,Green,4-door,10-seat,Petrol	2.7 L,,Manual,RFD - Rear-wheel drive,9	L/100Km," Toyota Hiace 2009 high-end Super Wagon version, super nice car, ODO more than 15 thousand. The car is an extremely rare collectible on the market. Please contact directly for a good price!",Toyota,Hiace,2009.0,Toyota Hiace Super Wagon 2.7 2009,280000000,https://bonbanh.com/xe-toyota-hiace-super-wagon-2.7-2009-4523571
4807334,Domestic assembly,Used car,SUV,"205,484 Km",Green,gray,5-door,7-seat,Petrol	3.0 L,,Manual,4WD - Four-wheel drive (4WD),10	L/100Km," need to sell a car - Mitsubishi Pajero GL, manufactured in 2000, personal name, Hanoi license plate, 7 seats, beautiful interior and exterior, 2 axles in good working order, running smoothly, registered until 4/2023 1. The engine, clutch and axle system along with the ability to operate are still very perfect. 2. The body is not rotten, there are no signs of heavy collision, the iron is still like new! 3. The interior is still beautiful, leather seats, felt ceiling, plastic furniture are still beautiful, very suitable for those who go to the forest, fields, as well as farms!!",Mitsubishi,Pajero,2000.0,Mitsubishi Pajero 3.0 2000,85000000,https://bonbanh.com/xe-mitsubishi-pajero-3.0-2000-4807334
4916822,Domestic assembly,Used car,Hatchback,"120,000 Km",Silver,Colorful,5-door,5-seat,Petrol	1.25 L,Gasoline,Manual,FWD - Front-wheel drive,6	L/100Km," Morning Si 1.25 MT 2015, private car, license plate 99 Excellent car, toys all over the car: full screen, camera No minor defects, original transmission only Beautiful one of a kind interior All functions perfect Hello See the car here Khoai Chau - Hung Yen",Kia,Morning,2015.0,Kia Morning Si MT 2015 car,210000000,https://bonbanh.com/xe-kia-morning-si-mt-2015-4916822
4906212,Domestic assembly,Used car,Hatchback,"87,000 Km",Red,Grey,5-door,5-seat,Petrol	1.25 L,Crazy fuel injection,Manual,FWD - Front-wheel drive,6	L/100Km,"Selling a 2016 Kia Morning, red with manual transmission, quality car, beautiful, original, no minor defects, no crashes, no flooding. Smooth gearshift, free running, equipped with Android screen, reversing camera, heat insulation film, 4 newly replaced tires.... If interested, please contact.....",Kia,Morning,2016.0,Kia Morning EX 2016 car,198000000,https://bonbanh.com/xe-kia-morning-ex-2016-4906212
4848509,Domestic assembly,Used car,Sedan,"18,000 Km",White,White,4-door,5-seat,Petrol	1.5 L,EFI,Manual,FWD - Front-wheel drive,6	L/100Km,"Vios version G 1.5, 2005, family car from the beginning, no service, beautiful original car, now I want to sell. If you love beauty, please contact me for specific information.",Toyota,Vios,2005.0,Toyota Vios 1.5G 2005,155000000,https://bonbanh.com/xe-toyota-vios-1.5g-2005-4848509
4853736,Imported,Used car,Bán tải / Pickup,"96,000 Km",Green,Black,4-door,5-seat,Diesel	2.2 L,,Manual,RFD - Rear-wheel drive,L/100Km," PHUC DUONG AUTO SELLING FORD RANGER 2013 - BLUE - 96,000KM. Family car bought by the original owner from the beginning, genuine warranty. Black interior, high quality leather seats. VCD screen, diesel engine, exhaust, imported complete unit, runs strong and saves materials. Anyone who wants to see the car will be satisfied immediately.",Ford,Ranger,2013.0,Ford Ranger XLS 2.2L 4x2 MT 2013,380000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2013-4853736
4921167,Domestic assembly,Used car,Hatchback,0 Km,Red,Cream,5-door,5-seat,Petrol	1.25 L,,Manual,FWD - Front-wheel drive,L/100Km,"Kia Moning SI Sport Manufactured in 2018, the car was purchased by the owner and used by the family. Customers need to ensure that they are satisfied. The store specializes in selling beautiful cars with prestige - Quality, always reasonable prices. The car is fully equipped with features: Airbags, Abs brakes, built-in steering wheel. Suitable, felt ceiling covered with nylon from new, Adjoj screen, ball lights, headlights, electric mirrors, electric windows, remote control key, new tires, mirror turn signals... Contact Toan Thang Auto Market - Ninh Binh for more information Detailed information and the most preferential prices... The store commits to not selling defective cars, not selling service taxis.. Sales and warranty nationwide... Sincerely thank you!!",Kia,Morning,2018.0,Kia Morning Si MT 2018 car,269000000,https://bonbanh.com/xe-kia-morning-si-mt-2018-4921167
4851041,Domestic assembly,Used car,Sedan,"90,000 Km",Silver,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,6	L/100Km,"Original car. Guaranteed to be error-free, if there is a crash, flooding or any error related to the engine chassis, please donate the car!",Toyota,Vios,2013.0,Toyota Vios 1.5E 2013,283000000,https://bonbanh.com/xe-toyota-vios-1.5e-2013-4851041
4922093,Domestic assembly,Used car,Sedan,0 Km,Yellow,gray,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Vios MT 2014, original motorbike, solid chassis, original body, beautiful interior, full reverse cam screen",Toyota,Vios,2014.0,Toyota Vios 1.5E 2014,250000000,https://bonbanh.com/xe-toyota-vios-1.5e-2014-4922093
4899508,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,L/100Km," Lacetti manufactured in 2010, original engine, solid chassis, cool air conditioning even in hot weather, guaranteed original car If interested, please contact for more detailed information.",Daewoo,Lacetti,2010.0,Daewoo Lacetti EX 2010 car,140000000,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4899508
4899628,Domestic assembly,New car,Truck,0 Km,White,Grey,2-door,3-seat,Diesel,Direct fuel injection,Manual,RFD - Rear-wheel drive,10	L/100Km,"Hyundai 75S canvas 3T5 Engine code D4GA, Euro IV Engine type Turbocharged, 4-stroke, 4-cylinder in line, liquid-cooled Working capacity (cc) 3933 Maximum power (Ps) 103 / 2700 Weight Body 3000/3810/3205 Allowed weight 1800/3495/4100 Gross weight 4995/7500 Vehicle dimensions (LxWxH)mm 6430 x 2190 x 2870 Box size (LxWxH)mm 4410 x 2,060 x 680/1,840(tarpaulin), 4 410 x 2,060 x 1,840 (closed) Manual transmission, 5 forward, 1 reverse Rims & Tires 7.00-R16 Other equipment Power steering, tilt steering wheel, electric windows, air conditioning, radio + AUX +USB",Hyundai,Mighty,2023.0,Hyundai Mighty 75S-3.5T canvas car 2023,719000000,https://bonbanh.com/xe-hyundai-mighty-75s-3_5t-thung-bat-2023-4899628
4819698,Imported,Used car,Bán tải / Pickup,0 Km,White,gray,4-door,5-seat,Diesel	2.2 L,,Manual,4WD - Four-wheel drive (4WD),L/100Km, For sale BT50 2014MT manual transmission oil Commitment to not crash or floodNew tires with long registration Contact to see the car,Mazda,BT50,2014.0,Mazda BT50 2.2L 4x4 MT 2014,420000000,https://bonbanh.com/xe-mazda-bt50-2.2l-4x4-mt-2014-4819698
4899819,Domestic assembly,Used car,Crossover,"150,000 Km",Silver,Black,5-door,7-seat,Petrol	2.0 L,2.0,Manual,FWD - Front-wheel drive,9	L/100Km," Because I don't need to use it, I'm selling the Kia Carens 2010, registered 2011, 2.0 version, complete with integrated steering wheel, sunroof, and LED lights. Buy the car and use it immediately, you don't have to do anything. Who needs LH?",Kia,Carens,2010.0,Kia Carens EX 2.0 MT 2010,190000000,https://bonbanh.com/xe-kia-carens-ex-2.0-mt-2010-4899819
4908872,Imported,Used car,Truck,0 Km,Silver,gray,2-door,2-seat,Petrol	1.6 L,,Manual,RFD - Rear-wheel drive,L/100Km," Original owner suzuki pro 2013 engine is in good condition, air conditioner has shrunken spark plugs, frame is painted in flat zin, sealed box, 620kg imported from India, car has been well maintained, 1 owner, ace qtam, contact me to see the car",Suzuki,Carry,2013.0,Suzuki Carry Pro 2013,145000000,https://bonbanh.com/xe-suzuki-carry-pro-2013-4908872
4814746,Domestic assembly,Used car,Truck,0 Km,Green,Black,2-door,3-seat,Diesel,,Manual,RFD - Rear-wheel drive,L/100Km," I need to sell my other truck for 200k, Silver box, 2019 model, beautiful truck with no minor defects.",Kia,Frontier,2019.0,Kia Frontier K200 2019,279000000,https://bonbanh.com/xe-kia-frontier-k200-2019-4814746
4910322,Imported,Used car,Bán tải / Pickup,"80,000 Km",Sand,Black,4-door,5-seat,Diesel	2.2 L,,Manual,RFD - Rear-wheel drive,7	L/100Km," RANGER XLS MT_2017. 51D-Vehicle with invoice First registration: June 2017 Color: Yellow record Number of kilometers: 80,000km Included accessories: High trunk lid, heat insulation film, leather seats, floor lining",Ford,Ranger,2017.0,Ford Ranger XLS 2.2L 4x2 MT 2017,465000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2017-4910322
4815820,Domestic assembly,Used car,Sedan,"42,000 Km",White,Cream,4-door,5-seat,Petrol	1.4 L,Pump,Manual,FWD - Front-wheel drive,5	L/100Km," The car runs very well, the engine is strong, maintenance is done every 5000km, and all road tests are included. New, clean interior.",Hyundai,Accent,2020.0,Hyundai Accent 1.4 MT 2020,410000000,https://bonbanh.com/xe-hyundai-accent-1.4-mt-2020-4815820
4903398,Domestic assembly,Used car,Hatchback,0 Km,White,Cream,5-door,5-seat,Petrol	1.1 L,,Manual,FWD - Front-wheel drive,L/100Km,"KiA morning 2010, manual transmission Family car, women maintain it so it's still very new This car has enough toys, nothing is missing. You just buy it and go home, no need to clean it up anymore.",Kia,Morning,2010.0,Kia Morning LX 1.1 MT 2010,125000000,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2010-4903398
4048280,Domestic assembly,Used car,Sedan,"150,000 Km",White,Colorful,4-door,5-seat,Petrol	1.6 L,full electronic gasoline,Manual,FWD - Front-wheel drive,L/100Km,"Anh Ly Auto Supermarket sells a very nice 2012 Hyundai Avante 1.6 MT with provincial license plate and hand-drawn documents. The car is equipped with: high-quality leather seats, safety airbags, integrated steering wheel, electric mirrors,... .The car is still very new, beautiful interior and exterior, original machinery, body, good tires that do not need to be replaced, full car accessories such as reverse camera screen......The car has not crashed or crashed. flooded, original machine from the manufacturer. Support for transfer to owner's name, support for installment payments with preferential interest rates and quick procedures. Please contact for more detailed information!",Hyundai,Avante,2012.0,Hyundai Avante 1.6 MT 2012,285000000,https://bonbanh.com/xe-hyundai-avante-1.6-mt-2012-4048280
4884759,Domestic assembly,Used car,Crossover,"76,000 Km",Silver,White,5-door,8-seat,Petrol	2.0 L,Electricity,Manual,RFD - Rear-wheel drive,8	L/100Km,"I'm selling a 2017 manual transmission Innova, the car doesn't have any service business, nice car, anyone interested? Hello: How to check the mechanic or the company?",Toyota,Innova,2017.0,Toyota Innova 2.0E 2017 car,520000000,https://bonbanh.com/xe-toyota-innova-2.0e-2017-4884759
2446553,Domestic assembly,New car,Van/Minivan,0 Km,White,Silver,4-door,3-seat,Diesel	2.2 L,Turbo oil injection,Manual,RFD - Rear-wheel drive,9	L/100Km,"FORD TRANSIT 3-seat VALVE 940KGFord Transit renovated 3-seat van with large load capacity as well as being able to run in the city during rush hour, this is the outstanding advantage of this vehicle line.Ford Transit renovated 3-seat pickup van 940kg capacity is a very popular vehicle model today in Vietnamese urban areas. This Ford Transit pickup van line meets the needs of transporting goods during peak hours for businesses in rugged industries such as: Kim electrical appliances, fresh food, pharmaceuticals, mail, food testing vehicles, etc",Ford,Transit,2023.0,Ford Transit Van 940Kg 2023,849000000,https://bonbanh.com/xe-ford-transit-van-940kg-2023-2446553
4859201,Domestic assembly,Used car,Truck,"100,000 Km",White,White,2-door,2-seat,Petrol	1.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Excess house for sale to anyone who needs a fully air-conditioned car with new registration, contact 0919055083",Suzuki,Super Carry Truck,2006.0,Suzuki Super Carry Truck 1.0 MT 2006,72000000,https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2006-4859201
4857581,Imported,Used car,SUV,0 Km,Black,Black,5-door,7-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km, Xpander 2019 family car for sale urgent,Mitsubishi,Xpander,2019.0,Mitsubishi Xpander 1.5 MT 2019,460000000,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2019-4857581
4731392,Domestic assembly,Used car,Sedan,0 Km,Black,Black,4-door,5-seat,Petrol	1.4 L,,Manual,FWD - Front-wheel drive,L/100Km," For sale Aveo car produced 2018 privately owned 1 owner since new. Vehicle equipped. Electric mirrors, safety airbags, high-quality leather seats, DVD player... Guaranteed that the car will not crash or be flooded or flooded. Original engine and gearbox. For further information, please contact:",Chevrolet,Aveo,2018.0,Chevrolet Aveo LT 1.4 MT 2018,255000000,https://bonbanh.com/xe-chevrolet-aveo-lt-1.4-mt-2018-4731392
4515402,Imported,Used car,Bán tải / Pickup,"53,000 Km",Green,Brown,4-door,5-seat,Diesel	2.2 L,,Manual,RFD - Rear-wheel drive,L/100Km,"The car has not been crashed or flooded. COMMITMENTS - Standard legal - Lifetime Vehicle Service Support Commitment - Commitment to original chassis, engine, gearbox, no hydraulic shock, no paint color changes - Collect old cars and exchange them for new ones at high prices 2% more than the market. - 20,000km warranty (or 6 months to 1 year depending on the vehicle)",Ford,Ranger,2019.0,Ford Ranger XLS 2.2L 4x2 MT 2019,550000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2019-4515402
4806162,Imported,Used car,Bán tải / Pickup,0 Km,Grey,Black,4-door,5-seat,Diesel	2.2 L,,Manual,4WD - Four-wheel drive (4WD),L/100Km," The family has no need to use it so they need to sell the BT50. Imported car, 2 electric axles, manual transmission. Year 2017. The car still has a smooth and strong engine. Very economical on ingredients. The car has full body insurance. Lh. view car",Mazda,BT50,2017.0,Mazda BT50 2.2L 4x4 MT 2017,415000000,https://bonbanh.com/xe-mazda-bt50-2.2l-4x4-mt-2017-4806162
4875524,Imported,Used car,SUV,"71,000 Km",White,Cream,5-door,7-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Mitsubishi Xpander MT 2019 first registered in 2020Personal name, one owner, no service days, odo 70,000 tires with car. Probably few people can surpass the owner in terms of car care. Supports installment payments and checks everywhere. Inbox zalo or call for more information, thank you for reading.",Mitsubishi,Xpander,2019.0,Mitsubishi Xpander 1.5 MT 2019,475000000,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2019-4875524
4826446,Imported,Used car,Van/Minivan,"95,000 Km",Silver,Grey,4-door,6-seat,Diesel	2.5 L,,Manual,RFD - Rear-wheel drive,L/100Km," Vehicle is in good condition, rarely used, so selling. Anyone who has a need will return",Hyundai,Starex,2004.0,Hyundai Starex Van 2.5 MT 2004,140000000,https://bonbanh.com/xe-hyundai-starex-van-2.5-mt-2004-4826446
4865191,Domestic assembly,Used car,SUV,0 Km,Green,gray,5-door,8-seat,Petrol	1.8 L,,Manual,RFD - Rear-wheel drive,L/100Km," Selling a 2004 Toyota Zace, the car is completely original, if you love beautiful things, please let me know to get a good price.",Toyota,Zace,2004.0,Toyota Zace GL 2004,175000000,https://bonbanh.com/xe-toyota-zace-gl-2004-4865191
4915748,Imported,Used car,Bán tải / Pickup,0 Km,Silver,Black,4-door,5-seat,Diesel	2.5 L,,Manual,4WD - Four-wheel drive (4WD),L/100Km," Family car used by the owner Triton 2017 pickup, guaranteed to be covered with Zinc, interior like new 02-wheel drive manual transmission, imported complete unit from Thailand",Mitsubishi,Triton,2017.0,Mitsubishi Triton 4x4 MT 2017,425000000,https://bonbanh.com/xe-mitsubishi-triton-4x4-mt-2017-4915748
4920112,Domestic assembly,Used car,Hatchback,0 Km,Green,Grey,5-door,5-seat,Petrol	1.0 L,,Manual,FWD - Front-wheel drive,L/100Km," Chevrolet Spark MT 2012 beautiful blue color. Beautiful car, long registration, has blaring music screen, reversing camera, 5D headliner... North-South warranty ✍Price includes withdrawal of documents.",Chevrolet,Spark,2012.0,Chevrolet Spark LS 1.0 MT 2012,137000000,https://bonbanh.com/xe-chevrolet-spark-ls-1.0-mt-2012-4920112
4868557,Domestic assembly,Used car,Sedan,0 Km,Black,Black,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,L/100Km," Cruze 2011 is super smooth. Brand new car, no minor problems, no crashes, no accidents, no flooding, no water damage to the engine, the rin number is slightly negotiable for you, I'm in good faith.",Chevrolet,Cruze,2011.0,Chevrolet Cruze LS 1.6 MT 2011,235000000,https://bonbanh.com/xe-chevrolet-cruze-ls-1.6-mt-2011-4868557
4921080,Domestic assembly,Used car,Sedan,0 Km,White,gray,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,L/100Km,"Elentra 2019 1.6 Private car, injector, Beautiful car with no faults Private car, injector, solid chassis, good engine, smooth engine, cool air conditioning, nice tire check, Just serviced, ready to go",Hyundai,Elantra,2019.0,Hyundai Elantra 1.6 MT 2019,423000000,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2019-4921080
4818345,Domestic assembly,Used car,SUV,"175,000 Km",Brown,Cream,5-door,8-seat,Diesel	2.5 L,Bec trupo,Manual,RFD - Rear-wheel drive,6	L/100Km," The car is in beautiful original condition, no problems with collisions, collisions, flooding or anything under the engine is quiet and cold. OK, if you have any needs, please contact me. Thank you.",Isuzu,Hi lander,2009.0,Isuzu Hi lander V-Spec Street Custom MT 2009,275000000,https://bonbanh.com/xe-isuzu-hi_lander-v-spec-street-custom-mt-2009-4818345
4887057,Domestic assembly,Used car,Crossover,"50,000 Km",Copper,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"ENTIRE SEATS COVERED IN LEATHER - CAR ON ANDROID SCREEN - 6D COVERED CEILING Bank supports maximum loan up to 385 million With only 200 million, you can own your favorite car immediately✓ Loan documents approved quickly - Bank support Nationwide - Attractive preferential interest rates Promotion for customers who pay directly - Only for 585 million, GET 100% registration fee FREE NOW Spacious MPV car line, known as the ""king"" of durability, is chosen by many people, A standard car for families with a durable engine and optimal safety equipment. Vehicle features: • High-quality felt seats • Halogen lights, fog lights (no daytime running lights • Mirrors Electric tailgate, integrated turn signals (not electrically folding) • 16-inch alloy wheels • LED lens lights, automatic car lights, automatic beam angle leveling, LED daytime running lights, electric folding mirrors, 17-inch wheels inch•Smooth steering wheel, integrated entertainment control buttons, hands-free phone•DVD entertainment system, USB/AUX/Bluetooth connection, 6-speaker audio•Manual air conditioning, rear seat air vents …Safety equipment: •ABS anti-lock braking system, EBD electronic brake force distribution, emergency brake assist BA",Toyota,Innova,2018.0,Toyota Innova 2.0E 2018 car,575000000,https://bonbanh.com/xe-toyota-innova-2.0e-2018-4887057
4912620,Domestic assembly,Used car,Truck,"12,000 Km",Green,gray,2-door,3-seat,Diesel,,Manual,RFD - Rear-wheel drive,L/100Km,"Selling a 2 ton dump truck, manufactured in 2012, only 1.2 thousand miles old, very beautiful blue color - 1 owner car from the beginning, very well maintained, engine runs very strong, solid chassis, sturdy box, beautiful tires that come with the car, condition Cool air, nice tire length check, Just serviced, ready to go Car has no collision, No flooding, Selling car with warranty, ... If you need to contact us for more detailed information!",Thaco,Foton,2012.0,Thaco Foton 2012 car,160000000,https://bonbanh.com/xe-thaco-foton--2012-4912620
4916237,Domestic assembly,Used car,Sedan,"68,000 Km",Sand,Sand,4-door,5-seat,Petrol	1.5 L,A,Manual,FWD - Front-wheel drive,6	L/100Km,"3rd model to arrive Toyota Vios 1.5E MT 2019 1 owner full version 7 airbags, Android screen, 360 cam, leather seats, glass hub, reverse sensor, media key, 3 long registration keys enough to invite you Commitment The car has no collisions, is not flooded, has an engine check-up and testing as required. Supports nationwide installment payments up to 70%, quick title transfer procedures. Please come and see the car to get the best price.",Toyota,Vios,2019.0,Toyota Vios 1.5E MT 2019,410000000,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4916237
4913616,Domestic assembly,Used car,SUV,"155,000 Km",Silver,Cream,5-door,8-seat,Diesel	2.5 L,,Manual,RFD - Rear-wheel drive,L/100Km," Fortuner for sale, 2010, diesel engine, 2010 model year. Nice original car, currently used, not for business. Anyone interested please contact",Toyota,Fortuner,2010.0,Toyota Fortuner 2.5G 2010,482000000,https://bonbanh.com/xe-toyota-fortuner-2.5g-2010-4913616
4692129,Domestic assembly,Used car,Sedan,0 Km,White,Black,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Vios E for sale, 2020 production, 1 owner from new. The car is all original, no crashes, no flooding.",Toyota,Vios,2020.0,Toyota Vios 1.5E MT 2020,430000000,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2020-4692129
4923408,Imported,Used car,Hatchback,0 Km,White,Colorful,5-door,5-seat,Petrol	1.0 L,,Manual,FWD - Front-wheel drive,L/100Km," I need to sell a 2014 imported i10 car with manual transmission, 5 seats, private name, original factory version, fuel efficient, all functions of the car work perfectly..",Hyundai,i10,2014.0,Hyundai i10 Grand 1.0 MT 2014,178000000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2014-4923408
4803710,Imported,Used car,Bán tải / Pickup,"34,000 Km",Red,Black,4-door,5-seat,Diesel	2.4 L,,Manual,RFD - Rear-wheel drive,L/100Km," Toyota Hilux 2.4E registered February 2020, manufactured in 2019, imported from Thailand, diesel engine, 01 bridge, Ho Chi Minh City license plate, 01 new owner, bought brand new Equipment: Heat insulation film, sports bar, trunk liner",Toyota,Hilux,2019.0,Toyota Hilux 2.4E 4x2 MT 2019,548000000,https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-mt-2019-4803710
4818962,Domestic assembly,Used car,Sedan,0 Km,Black,Yellow,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Selling Vios E 2016 MT1.5, beautiful car, original from front, equipped with entertainment screen, reverse camera, handheld profile, name in 1 note, please contact us.",Toyota,Vios,2016.0,Toyota Vios 1.5E 2016,340000000,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4818962
4847971,Domestic assembly,Used car,Hatchback,"80,000 Km",Silver,Cream,5-door,5-seat,Petrol	1.25 L,,Manual,FWD - Front-wheel drive,L/100Km," Kia Moning 2016MT - Manual transmission, City license plate - Special WARRANTY for the vehicle - Installment support available ✌️Ace customers who want to buy a car please contact us for more detailed information HOANG THU HOANG THO AUTO SYSTEMSpecialist Buy and sell used cars. Address: Branch 1: 326 Nguyen Xien - Thanh Xuan Hanoi (Bridge T140)",Kia,Morning,2016.0,Kia Morning EX 2016 car,209000000,https://bonbanh.com/xe-kia-morning-ex-2016-4847971
4888162,Imported,Used car,Bán tải / Pickup,"100,000 Km",Sand,Black,4-door,5-seat,Diesel	2.2 L,,Manual,RFD - Rear-wheel drive,L/100Km,"2015 Ranger Engine, transmission, cam, thread glue. See car",Ford,Ranger,2015.0,Ford Ranger XLS 2.2L 4x2 MT 2015,380000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2015-4888162
4919946,Domestic assembly,Used car,Van/Minivan,"200,000 Km",Silver,Black,4-door,9-seat,Petrol	2.3 L,fuel injection,Manual,RFD - Rear-wheel drive,10	L/100Km,"The family rarely uses it, so they need to sell the 9-seat MB100, a vehicle manufactured in 2000, recently registered, comfortable for those who come to serve the family to transport people or goods comfortably. This vehicle has 9 seats so it has not expired. , the car has a smooth engine, the air conditioner has 2 cold air conditioners, the car is a used car, so if you have any needs, just call directly to the house to have a look at the house for peace of mind and comfort. For those who are willing, I will fix it quickly. Condition. The car is in relatively good condition, everything works normally. The undercarriage is still solid and beautiful. Just buy gas and drive, don't need to do anything else. Android screen & camera are fully loaded.",Mercedes Benz,MB,2000.0,Mercedes Benz MB 100 2000,125000000,https://bonbanh.com/xe-mercedes_benz-mb-100-2000-4919946
4878911,Domestic assembly,Used car,Sedan,0 Km,Black,gray,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,L/100Km," For sale is a 5-seater car, Nubira 2 brand, 2002, beautiful car, smooth engine, comfortable and luxurious interior, seats, original paint, original glue, cool air conditioning, new inspection, warranty. New, everything works fine. Ace willing to see the car",Daewoo,Nubira,2002.0,Daewoo Nubira II 1.6 2002,60000000,https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2002-4878911
4691744,Imported,Used car,Bán tải / Pickup,0 Km,Red,Different color,4-door,5-seat,Diesel	2.2 L,,Manual,4WD - Four-wheel drive (4WD),L/100Km, Manh Thang Auto Salon sells cars - Ford Range Installment payment support - Vehicle exchange support - Long-term warranty available. Please contact for more detailed information!,Ford,Ranger,2015.0,Ford Ranger XLT 2.2L 4x4 MT 2015,480000000,https://bonbanh.com/xe-ford-ranger-xlt-2.2l-4x4-mt-2015-4691744
4848286,Imported,Used car,Sedan,"80,000 Km",Silver,Cream,4-door,5-seat,Petrol	1.25 L,,Manual,FWD - Front-wheel drive,L/100Km,"Hyundai I10 2016, 2017 license, Hanoi license plate - Manual transmission, imported, 2 heads - Special WARRANTY for the vehicle - Support for installment payment ✌️Ace, if you want to buy a car, please contact us for more detailed information. HOANG THU HOANG THO AUTO SYSTEM Specializes in buying and selling used cars.",Hyundai,i10,2016.0,Hyundai i10 Grand 1.2 MT Base 2016,248000000,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2016-4848286
