ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4831115,Domestic assembly,Used car,Sedan,"120,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,Fev,Manual,FWD - Front-wheel drive,6	L/100Km," For sale toyota altis 2008 1.8 manual transmission, durable family car, stylish, luxurious black color, airbags, anti-glare clock, abs brakes, cast rims, screen, very good car in original condition, does anyone have it? If you need, please contact us to view the car at My Dinh",Toyota,Corolla altis,2008.0,Toyota Corolla altis 1.8G MT 2008,235000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2008-4831115
4844329,Domestic assembly,Used car,Sedan,"4,000 Km",Red,Black,4-door,5-seat,Petrol	1.5 L,Full electronic gasoline,Manual,FWD - Front-wheel drive,5	L/100Km,"TOYOTA VIOS 1.5E MT 2022 runs smoothly Still under manufacturer warranty until 2025- Engine: 1.5MT gasoline- Color: Red- Registration: Individual, Provincial Seaport- ODO: 4,000km- Equipment: Leather seats, floor lining, insulation film Heater, Screen, reverse cam, Collision sensor,... Price is negotiable. Commitment that the car will not crash or flood. Including factory tests, including car mechanics. Bao withdrew the file and transferred his name.",Toyota,Vios,2022.0,Toyota Vios E 1.5 MT 2022,450000000,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2022-4844329
4926177,Imported,Used car,Sedan,"145,000 Km",Black,Grey,4-door,5-seat,Petrol	2.2 L,Spray green,Manual,FWD - Front-wheel drive,8	L/100Km,"Family changing car, need to sell Toyota Camry LE 1995 made in Japan, 5 seats 2.2 engine runs smoothly, air conditioning is very cold.... Cast wheels, 4 recently replaced tires, Family car with low mileage, long registration. end of September 2023 Receiving goodwill people to buy and use. For further information please contact",Toyota,Camry,1995.0,Toyota Camry LE 2.2 MT 1995,115000000,https://bonbanh.com/xe-toyota-camry-le-2.2-mt-1995-4926177
4842889,Imported,Used car,Bán tải / Pickup,"120,000 Km",Grey,Black,4-door,5-seat,Diesel	3.0 L,,Manual,4WD - Four-wheel drive (4WD),7	L/100Km," Selling Toyota Hilux pickup truck - G series, 2016 model year. 3.0 engine - manual transmission, 2 axles. Imported vehicle from Thailand, used car by original owner, regularly maintained (with maintenance history at the company) The car is beautiful - original. I want to see the car",Toyota,Hilux,2016.0,Toyota Hilux 3.0G 4x4 MT 2016,610000000,https://bonbanh.com/xe-toyota-hilux-3.0g-4x4-mt-2016-4842889
4883934,Domestic assembly,Used car,Crossover,0 Km,Silver,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Selling Toyota INNOVA 2.0G fom 2007, manual number, private name, license plate 15Axxx, no taxi number. Very nice car, good engine, nice plastic paint, nice interior...... - More equipment: 10 inch Android/Apple screen with Wifi connection 4G Reverse sensor camera, ABS brakes, wood grain leather interior, electric mirrors, cast rims, remote control lock.....etc. - The car sales salon has a commitment: + Car does not crash, does not flood + Engine, plastic paint, glue are all original + Low interest installment loans. + Support to buy back the car at the highest price. Salon Quang Hung Auto - Address: No. 247 Le Thanh Tong, Hai Phong.",Toyota,Innova,2006.0,Toyota Innova G 2006 car,189000000,https://bonbanh.com/xe-toyota-innova-g-2006-4883934
4821502,Domestic assembly,Used car,Crossover,120 Km,Silver,Silver,5-door,8-seat,Petrol	2.0 L,xang,Manual,RFD - Rear-wheel drive,10	L/100Km,"toyota innova 2016 silver color. odo 120,000 km beautiful car, one owner. no business. The car is still very nice, the car looks ok now..",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,395000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4821502
4806586,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," The 2006 G is still running normally and needs to be liquidated for you to use! Private car, injectors, solid chassis, good engine, smooth engine, cool air conditioning, nice tire inspection, Just serviced for you. go home",Toyota,Innova,2006.0,Toyota Innova G 2006 car,185000000,https://bonbanh.com/xe-toyota-innova-g-2006-4806586
4876258,Domestic assembly,Used car,Crossover,"155,555 Km",White,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,10	L/100Km, InnovaJ sx2006 is clean inside and out. Contact for more information.,Toyota,Innova,2006.0,Toyota Innova J 2006 car,175000000,https://bonbanh.com/xe-toyota-innova-j-2006-4876258
4896419,Domestic assembly,Used car,Crossover,"52,000 Km",Copper,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,7	L/100Km,"It's been a long time since I returned to the national MPV TOYOTA INNOVA E (MT) 2020 - Engine: 2.0MT gasoline - Color: Metallic bronze - Registration: Personal car, provincial license plate - Km traveled: 52,000km, very standard ✓Equipment and features: glass stickers, floor lining, Android screen, anti-lock brakes, electronic brake force distribution, vehicle body stabilization, traction control, reverse camera/sensor, airbags, etc. Price: 619 million (negotiated with a willing buyer) Vehicles sold are always guaranteed not to crash or flood Bank support for 60% of vehicle value Support for title transfer and legal procedures Offering PROMOTIONAL package only available at Easycar Group:",Toyota,Innova,2020.0,Toyota Innova 2.0E 2020 car,619000000,https://bonbanh.com/xe-toyota-innova-2.0e-2020-4896419
4839482,Domestic assembly,Used car,Crossover,0 Km,White,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"Cheap national car for those who want to start a service business, copper pot, innova 2014, abs brakes, two airbags, two air condensers, faultless car, sweet gear clutch engine, smooth roar, registered until November /2023, contact to see the car",Toyota,Innova,2014.0,Toyota Innova 2.0 MT 2014,288000000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2014-4839482
4908787,Domestic assembly,Used car,Sedan,"50,000 Km",White,Black,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Vios 2020 manual version E odo 5v provincial license plate High-quality leather interior, Android screen combined with reverse camera, reverse sensor, excellent AM/FM sound system, charger, USB port, two-way air conditioning, Rain wipers, electric mirrors, safety airbags,... Smooth engine, solid undercarriage, fuel efficient. Car does not crash, Does not flood, Sells car with warranty, Supports buying car in installments, Test included. company,....If you need to contact us for more detailed information!",Toyota,Vios,2020.0,Toyota Vios 1.5E MT 2020,430000000,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2020-4908787
4896084,Domestic assembly,Used car,Crossover,"52,000 Km",Copper,Black,5-door,8-seat,Petrol	2.0 L,Gasoline,Manual,RFD - Rear-wheel drive,5	L/100Km," Innova E 2.0 MT 2020 - metallic bronze color - Floor lining, heat insulation film, leather seats, Android DVD player....",Toyota,Innova,2020.0,Toyota Innova 2.0E 2020 car,619000000,https://bonbanh.com/xe-toyota-innova-2.0e-2020-4896084
4875699,Imported,Used car,Sedan,"100,000 Km",Black,gray,4-door,4-seat,Diesel	2.4 L,,Manual,RFD - Rear-wheel drive,L/100Km," Need to sell oil car, anyone who wants to buy please call directly",Toyota,Cressida,1990.0,Toyota Cressida 2.4 Diesel 1990,130000000,https://bonbanh.com/xe-toyota-cressida-2.4-diesel-1990-4875699
4789996,Domestic assembly,Used car,Sedan,0 Km,Silver,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km,"Selling a silver Toyota Vios E 1.5MT, manufactured in 2011. Vehicle equipped with: entertainment screen, driver airbag, leather seats, reversing camera, reversing sensor,..Nice car, complete papers, contact to see the car.",Toyota,Vios,2011.0,Toyota Vios 1.5E 2011 car,265000000,https://bonbanh.com/xe-toyota-vios-1.5e-2011-4789996
4922844,Domestic assembly,Used car,Sedan,"8,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,6	L/100Km," Private, one owner from the beginning Genuine machine with original glue and thread",Toyota,Vios,2017.0,Toyota Vios 1.5E 2017,360000000,https://bonbanh.com/xe-toyota-vios-1.5e-2017-4922844
4844967,Domestic assembly,Used car,Sedan,"76,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,,Manual,FWD - Front-wheel drive,6	L/100Km," For sale, Altis1.8G SX 2015, registered 2016, manual transmission, regularly maintained car, low mileage, original condition, no collisions, floods, well maintained car.",Toyota,Corolla altis,2015.0,Toyota Corolla altis 1.8G MT 2015,450000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2015-4844967
4851647,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Gd Innova 206 car, table g. Beautiful tiger car. Quality from the inside out. Private car, injector engine, solid chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Innova,2006.0,Toyota Innova G 2006 car,224000000,https://bonbanh.com/xe-toyota-innova-g-2006-4851647
4842949,Domestic assembly,Used car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Selling white Toyota Vios E 1.5MT, manufactured in 2015. Vehicle equipped with: leather seats, safety airbags, cast wheels, reversing camera,... Vehicle is guaranteed not to crash or flood. Contact to see the car.",Toyota,Vios,2015.0,Toyota Vios 1.5E 2015,280000000,https://bonbanh.com/xe-toyota-vios-1.5e-2015-4842949
4858885,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km, I sell Inova manufactured in 2008. Anyone interested please contact me for more details.,Toyota,Innova,2008.0,Toyota Innova 2.0 MT 2008,160000000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2008-4858885
4829334,Domestic assembly,New car,Sedan,0 Km,Sand,Black,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," Vios E version MT 202305 seats, black simili seats. - 1.5L gasoline engine - Dual VVT-i - 5-speed manual transmission, 1-disc DVD, Apple Carplay/Android Auto, Rear camera + reverse sensor",Toyota,Vios,2023.0,Toyota Vios E 1.5 MT 2023,489000000,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2023-4829334
4914895,Domestic assembly,Used car,Crossover,"15,000 Km",Silver,gray,5-door,8-seat,Petrol	2.0 L, Electronic spraying,Manual,RFD - Rear-wheel drive,9	L/100Km," Nice car, good engine, ready to use. No DV, new tires make sure the engine is strong",Toyota,Innova,2012.0,Toyota Innova G 2012 car,315000000,https://bonbanh.com/xe-toyota-innova-g-2012-4914895
4864107,Domestic assembly,Used car,Crossover,"75,000 Km",Silver,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,6	L/100Km,"Owner needs to sell TOYOTA INNOVA 2.0E manual transmission, manufactured 2016, silver color, HCM license plate 51F. My Cavet is in the owner's name. The car has only run 75,000 km, the interior is still like new, 4-speaker speakers, 2 cool air conditioners. The exterior is beautiful, carefully maintained by the family who rarely visits it, no business, no need to touch it, everything is intact. Smooth engine, solid underbody, ABS brakes, 2 airbags, American Android entertainment screen, clean leather seats, reverse camera. Regular maintenance at the company. Insurance and registration are still long. Receiving bona fide buyers.",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,372000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4864107
4831505,Domestic assembly,Used car,Crossover,"72,000 Km",Grey,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Innova 2016 manual transmission, 72,000 km, 98% original paint, leather interior is still very new, spare parts have not rolled, car is fully equipped with Android screen toys, reversing camera, floor lining, chrome plated panels around the car ..., the car has been regularly maintained by the company and has 2 keys. BRAND INSPECTION NATIONWIDE",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,515000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4831505
4910329,Domestic assembly,Used car,Sedan,"1,800 Km",Silver,gray,4-door,5-seat,Petrol	1.5 L,Indirect fuel injection,Manual,FWD - Front-wheel drive,7	L/100Km,"The family needs to sell a new Vios 2007 e version equipped with 4-wheel disc brakes, the vehicle is in good condition, the four tires are up to 80% good, the chassis is solid, the frame is not rotten, the engine is still intact, everything is smooth. Functions well, nice interior, smooth gray leather seats, full alldroi reverse camera screen. Family car commitment, no taxi service, only 100% rinsing, price can be negotiated directly.",Toyota,Vios,2007.0,Toyota Vios E 2007 car,180000000,https://bonbanh.com/xe-toyota-vios-e-2007-4910329
4897269,Domestic assembly,Used car,Crossover,0 Km,Sand,Cream,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"Continuing to deliver national goods to serve our customers, Toyota Innova 2008, new form, 2 airbags, ABS brakes, 3 air conditioners. Family car without service taxi. Genuine 8-seater manual transmission G model. Good chassis, 2.0 manual engine. Rear axle, Leather seat interior, felt ceiling, long check-in, Android screen, reversing camera. Beautiful car, just gas and go. View the car in Hai Phong.",Toyota,Innova,2008.0,Toyota Innova G 2008 car,248000000,https://bonbanh.com/xe-toyota-innova-g-2008-4897269
4928079,Domestic assembly,Used car,Crossover,"98,000 Km",Silver,Cream,5-door,8-seat,Petrol	2.0 L, Electronic fuel injection,Manual,RFD - Rear-wheel drive,8	L/100Km,"The owner is selling a Silver Toyota INNOVA car, the family is using it and has rarely maintained it so it is still very new. Two air conditioners, 3 TV screens, cameras, ABS brakes, two airbags, all stainless steel mounted, this vehicle is super durable and fuel efficient, convenient for families and for service purposes. Please contact directly for information. information. Thank you!",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,346000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4928079
4849114,Domestic assembly,Used car,Crossover,"25,000 Km",Grey,Brown,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," The owner is selling a Toyota Innova E 2.0 2017. Family car, 1 owner, very few miles, still like new. - ODO: 25,000 km - Manual transmission - Gray color - City license plate - Genuine regular maintenance vehicle - Touch screen, Dashcam - Brand inspection included",Toyota,Innova,2017.0,Toyota Innova 2.0E 2017 car,530000000,https://bonbanh.com/xe-toyota-innova-2.0e-2017-4849114
4891733,Imported,Used car,Bán tải / Pickup,"70,000 Km",White,Black,4-door,5-seat,Diesel	2.4 L,,Manual,4WD - Four-wheel drive (4WD),L/100Km," Toyota Hilux 2.4G 4x4 MTManufactured 2018ODO 7v KmEquipment: electric steering wheel, steering wheel with integrated buttons, electric cruise control, Android screen with integrated road map,....▪️ Documented commitment to not crash collision, flooding, original engine▪️ Support legal procedures for title transfer, vehicle transportation nationwide▪️ Includes vehicle inspection nationwide. Please contact directly to send more specific photos and receive the best price .",Toyota,Hilux,2018.0,Toyota Hilux 2.4G 4x4 MT 2018,679000000,https://bonbanh.com/xe-toyota-hilux-2.4g-4x4-mt-2018-4891733
4906581,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"Innova 2008G for sale, beautiful car with no faults, see the car in An Binh Duong city or contact to see the carPrivate car, injectors, solid chassis, good engine, smooth engine, cool air conditioning, nice long tire inspection, New I'm ready to go home for maintenance",Toyota,Innova,2008.0,Toyota Innova G 2008 car,245000000,https://bonbanh.com/xe-toyota-innova-g-2008-4906581
4902374,Domestic assembly,Used car,Crossover,"82,000 Km",Silver,Brown,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,8	L/100Km," Selling TOYOYA INNOVA manufactured in 2016, very nice car, one owner from the beginning until now. New manual transmission, very new original felt seats, engine with original original transmission, guaranteed never touched, Yes accepted. exchange with other types of cars and buy used cars, thank you for reading.",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,460000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4902374
4929905,Domestic assembly,Used car,Sedan,"150,000 Km",Take note,Sand,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,7	L/100Km,"Selling the Vios to get money for business, the car is running very well with no damage and the engine is original. Because it's a family car, a lot of toys should be installed such as 360 cam, 5D diaper, ceiling cover, Android screen, rear cam, full itinerary. Support for transferring names, or withdrawing original documents, Hanoi license plate. The car is sold at net price, just less fuel, no advertising.",Toyota,Vios,2015.0,Toyota Vios 1.5E 2015,320000000,https://bonbanh.com/xe-toyota-vios-1.5e-2015-4929905
4871858,Domestic assembly,Used car,Sedan,"150,000 Km",Silver,gray,4-door,5-seat,Petrol	1.8 L,,Manual,FWD - Front-wheel drive,L/100Km," The remaining masterpiece, you can buy and use with peace of mind about the quality, Atilt 2008 G, everything is original with the car since new with 150,000 miles on it, committed to pay double the price of the damaged car if you need it, hello. See the car in Dong Anh town",Toyota,Corolla altis,2008.0,Toyota Corolla altis 1.8G MT 2008,255000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2008-4871858
4865132,Domestic assembly,Used car,Sedan,"800,000 Km",Yellow,Yellow,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," I need to sell a used family car, original owner Dki November 2017 Driven 81,000km Registered until January 2024 Body insurance can be purchased for 1 month Vehicle is guaranteed not to crash or flood. If it's wrong, I will bear all the costs for you to see the car in Da Nang. Who should contact me?",Toyota,Vios,2017.0,Toyota Vios 1.5E 2017,350000000,https://bonbanh.com/xe-toyota-vios-1.5e-2017-4865132
4921450,Domestic assembly,Used car,Sedan,0 Km,Black,Brown,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km,I'm selling the 2006 Vios Nice car,Toyota,Vios,2006.0,Toyota Vios Limo 2006,112000000,https://bonbanh.com/xe-toyota-vios-limo-2006-4921450
4893159,Domestic assembly,Used car,Van/Minivan,"30,000 Km",Take note,gray,4-door,3-seat,Petrol	2.4 L,Electronic fuel injection,Manual,RFD - Rear-wheel drive,9	L/100Km," Toyota hiace 3 seater van, 890kg load, nice car, good engine, no crash",Toyota,Hiace,2003.0,Toyota Hiace Van 2.4 2003,69000000,https://bonbanh.com/xe-toyota-hiace-van-2.4-2003-4893159
4894918,Domestic assembly,Used car,Crossover,"80,000 Km",Silver,Silver,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,10	L/100Km," Innova 2.0E for sale by owner with official position. No taxi Service. Bien Hanoi Equipped with 3G Android screen, speaker, reverse camera, reverse sensor. Automatic mirror down, more than 80,000 miles. Contact owner",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,395000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4894918
4894452,Domestic assembly,Used car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," toyota vios 2015 Private car, injector engine, solid chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Vios,2015.0,Toyota Vios 1.5E 2015,275000000,https://bonbanh.com/xe-toyota-vios-1.5e-2015-4894452
4831096,Domestic assembly,Used car,Van/Minivan,"160,000 Km",Green,Grey,2-door,3-seat,Diesel	2.5 L,,Manual,RFD - Rear-wheel drive,7	L/100Km," For sale, 2007 production oil tank, 3 seats have been built with wooden floors and cleaned, good machinery, just pour oil and run around, no collisions, bumps under the platform, no rust, good cargo, durable machine, fun Please follow the phone number to buy a car",Toyota,Hiace,2007.0,Toyota Hiace 2.5 2007,215000000,https://bonbanh.com/xe-toyota-hiace-2.5-2007-4831096
4691721,Domestic assembly,Used car,Sedan,"19,000 Km",White,Black,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km,"Toyota Vios E-MT 2021 odo province license plate 1.9 thousand. - Overall dimensions D x W x H (mm): 4,425 x 1,730 x 1,475 - 1.5L gasoline engine helps produce a maximum capacity of 107 horsepower at 6,000 rpm and 140 Nm of torque Maximum at 4,200 rpm - Equipped with: automatic on/off lights, electric mirrors, engine immobilizer, 7-inch screen DVD player, reversing camera, rear window drying function, rearview mirror Electric folding adjustment with integrated turn signals,...>> What is the most important thing when choosing to buy a used car?+ Not the price. Because buying a used car is a few million cheap, but if it's a taxi, an accident car or a flooded car, cheap will become expensive.>>Toyota Vinh Phuc provides Quality cars+ Vehicles that have passed inspection of 176 genuine Toyota items.+ Committed to not crashing, not modifying the engine, not being flooded. Please contact us for the best advice and quote.",Toyota,Vios,2021.0,Toyota Vios E 1.5 MT 2021,440000000,https://bonbanh.com/xe-toyota-vios-e-1.5-mt-2021-4691721
4884219,Domestic assembly,Used car,Sedan,"100,000 Km",Silver,Cream,4-door,5-seat,Petrol	1.5 L, Gasoline,Manual,FWD - Front-wheel drive,7	L/100Km," One owner family car from the beginning, still quite nice and good price for you to run for family or business, all very OK. View the car for more information.",Toyota,Vios,2018.0,Toyota Vios 1.5E 2018,339000000,https://bonbanh.com/xe-toyota-vios-1.5e-2018-4884219
4855389,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,6	L/100Km," The family has 1 extra car and wants to sell it. The car is in very nice condition, guaranteed to be original, without any minor defects, with factory seals.",Toyota,Vios,2015.0,Toyota Vios 1.5E 2015,350000000,https://bonbanh.com/xe-toyota-vios-1.5e-2015-4855389
4919807,Domestic assembly,Used car,SUV,0 Km,Black,Cream,5-door,8-seat,Diesel	2.5 L,,Manual,RFD - Rear-wheel drive,L/100Km, Fortuner manual diesel engine manufactured in 2011 has no errors,Toyota,Fortuner,2011.0,Toyota Fortuner 2.5G 2011,500000000,https://bonbanh.com/xe-toyota-fortuner-2.5g-2011-4919807
4830931,Domestic assembly,Used car,Crossover,0 Km,White,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"Inova production 2006 Table J, Spring Whispering ENGINE, phone, Copper pot and stone mortar. Quickly recover capital. phone",Toyota,Innova,2006.0,Toyota Innova 2.0 MT 2006,179000000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2006-4830931
4870255,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km," I can't drive a manual anymore so I'm selling and buying an automatic. If anyone is interested, please contact us for more details and to view the car at home. Thank you! Have good luck!",Toyota,Vios,2005.0,Toyota Vios 1.5 MT 2005,95000000,https://bonbanh.com/xe-toyota-vios-1.5-mt-2005-4870255
4814625,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Need to sell family car .inova 2013 urgently, no taxi service, Ace contact. View car lhPrivate car, injector engine, solid chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Innova,2013.0,Toyota Innova 2.0E 2013 car,348000000,https://bonbanh.com/xe-toyota-innova-2.0e-2013-4814625
4789021,Domestic assembly,Used car,Crossover,"41,800 Km",Grey,Colorful,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km,"USED CAR CORNER:✓ Innova 2.0E SX 2019, odo 41K km, HCM-Personal license plate, equipped with additional accessories: 1. Heat insulation film 2. Zestech DVD screen 3. Dashboard camera 4. Wrap La Phong Tran 5. High-quality simili chair 6. Foot brace with lights Selling price: 5xx (big big xx) P.Business picked it up for TET Toyota An Thanh Fukushima ✓ Buying used cars at high prices✓ Selling new cars at preferential prices Han Happy to serve our valued guests",Toyota,Innova,2019.0,Toyota Innova 2.0E 2019 car,592000000,https://bonbanh.com/xe-toyota-innova-2.0e-2019-4789021
4809998,Domestic assembly,Used car,SUV,0 Km,Green,gray,5-door,8-seat,Petrol	1.8 L,,Manual,RFD - Rear-wheel drive,L/100Km,Selling Toyota Zace series 2000. Engine is smooth. Cold air conditioner. Cars travel far from provinces. Car for sale by owner. Dkiem dai. 2 new shells replaced. Who can help?,Toyota,Zace,2000.0,Toyota Zace GL 2000 car,87000000,https://bonbanh.com/xe-toyota-zace-gl-2000-4809998
4884103,Domestic assembly,Used car,Crossover,0 Km,Take note,Yellow,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Due to the need to change a car, I need to sell a 2008 Innova car. Company car but only 1 person drives it, so the quality is stable, the interior and exterior are clean and beautiful, and runs smoothly. The car has not been in a collision, has not been flooded, has no minor damage, and is currently being used normally. The owner is using it for sale so feel secure when buying! Please contact and view the vehicle during business hours.",Toyota,Innova,2008.0,Toyota Innova G 2008 car,220000000,https://bonbanh.com/xe-toyota-innova-g-2008-4884103
4909333,Domestic assembly,Used car,Crossover,"112,000 Km",Copper,Colorful,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Family needs to sell used car, by owner. The car is kept. Need to sell urgently.",Toyota,Innova,2018.0,Toyota Innova 2.0E 2018 car,540000000,https://bonbanh.com/xe-toyota-innova-2.0e-2018-4909333
4881331,Domestic assembly,Used car,Crossover,"50,000 Km",Silver,Black,5-door,8-seat,Petrol	2.0 L,Xang,Manual,RFD - Rear-wheel drive,8	L/100Km, Continuing to return to the national super fast Inova scored silver E 2018 MT COMMITMENT: Disbursement at rocket speed Customers receive super fast car Inova E 2018,Toyota,Innova,2018.0,Toyota Innova 2.0E 2018 car,545000000,https://bonbanh.com/xe-toyota-innova-2.0e-2018-4881331
4832331,Domestic assembly,Used car,Sedan,"230,000 Km",Black,gray,4-door,5-seat,Petrol	1.8 L,full electronic gasoline,Manual,FWD - Front-wheel drive,L/100Km," Anh Ly Auto Supermarket sells Toyota Corolla 1.8MT car manufactured in 2004, the provincial license plate is quickly shortened. The car is equipped with: Cast wheels, underbody lights, 4-wheel disc brakes, beautiful glossy paint,... Leather interior and seats. High-end, wood paneled dashboard, two-way air conditioning, integrated + leather-wrapped steering wheel, rain wipers, electric mirrors, original car CD/DVD player, door lights,... Good transmission, good car quality Durable, less damage Contact to see car details!",Toyota,Corolla altis,2004.0,Toyota Corolla altis 1.8G MT 2004,195000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2004-4832331
4872535,Domestic assembly,Used car,Crossover,"79,000 Km",Silver,Brown,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Toyota Innova 2.0E car manufactured 2019, manual transmission, silver color. Used family car, original, no defects. Mechanical car, nice bright chassis, 7 colors, smooth running. The exterior is also very beautiful. The interior has been stripped of leather. The car is equipped with many toys: touch screen, reversing camera, heat-insulating glass stickers, floor lining, rain cover...",Toyota,Innova,2019.0,Toyota Innova 2.0E 2019 car,570000000,https://bonbanh.com/xe-toyota-innova-2.0e-2019-4872535
4827429,Domestic assembly,Used car,Sedan,"68,000 Km",Brown,Cream,4-door,5-seat,Petrol	1.5 L,VVTI,Manual,FWD - Front-wheel drive,6	L/100Km,"Due to the need to change to a 7-seat car to serve my family, I need to sell a Vios with manual transmission, bought new in 2016. I only teach and serve my family, so the car is still very nice and new. If you come and see the car, I guarantee it will be I liked it immediately._ I'm working at the academy of journalism and propaganda. So I have a real need to sell. So if you want to buy in good faith, please contact me directly. And you also don't want to deal with workers and brokers. driving because I'm very busy with work _ thank you",Toyota,Vios,2016.0,Toyota Vios 1.5E 2016,296000000,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4827429
4883012,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Innova 2006 G is a genuine car, you need to use it. Private car, injectors, sturdy chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Innova,2006.0,Toyota Innova G 2006 car,235000000,https://bonbanh.com/xe-toyota-innova-g-2006-4883012
